id,name,city_code,country_code,
62195,Payyampally,76371,IN,
62196,"Geilston Bay,Tasmania",85843,AU,
62197,"Blackmans Bay,Tasmania",85856,AU,
62198,La Chapelle-des-Fougeretz,85854,FR,
62199,Matjiesrivier,85855,ZA,
62200,Saint-Sernin-du-Plain,85857,FR,
62201,Champagnat,48302,FR,
62202,La Boissière (Mayenne),85858,FR,
62203,Pocé-sur-Cisse,85859,FR,
62204,Doneztebe,85860,ES,
62205,Santullano,85861,ES,
62206,Cuevas del Becerro,46618,ES,
62207,Albares,85863,ES,
62208,Iznate,12704,ES,
62209,Los Otates,85789,MX,
62210,Somova,85844,RO,
62211,Mila 23,85841,RO,
62212,"Brighton,Victoria",85882,AU,
62213,"Clifton Hill,Victoria",85885,AU,
62214,Dimitrovgrad,85883,RS,
62215,Upton,85791,UK,
62216,Ciudad de Allende (Nuevo León),85848,MX,
62217,Tlahuelilpan,85788,MX,
62218,Laxfield,85803,UK,
62219,Jeuxey,50001,FR,
62220,Drummore,85804,UK,
62221,Chenôves,85805,FR,
62222,Saint-Symphorien-des-Monts,85806,FR,
62223,Worton,85807,UK,
62224,Chingford,51194,UK,
62225,Denby Dale,85816,UK,
62226,Praia Grande (Santa Catarina),85905,BR,
62227,Swarland,85818,UK,
62228,Môle-Saint-Nicolas,85820,HT,
62229,Léogâne,85821,HT,
62230,Saint-Hilaire-de-Villefranche,85897,FR,
62231,Polgahawela,85920,LK,
62232,Priegue,85877,ES,
62233,Pelarco,85909,CL,
62234,Le Praz-de-Lys,51423,FR,
62235,Boluo,85880,CN,
62236,Gorgova,85836,RO,
62237,Trüllikon,85827,CH,
62238,Adersberg,85874,DE,
62239,Incekum,85918,TR,
62240,Saint Sauvant,85896,FR,
62241,Noormarkku,85817,FI,
62242,Ciesle,85899,PL,
62243,"Briggston,Georgia",85911,US,
62244,Praia Grande (Espírito Santo),85906,BR,
62245,Cuyutlán,85910,MX,
62246,Prantij,85826,IN,
62247,"Freeland,Washington",85824,US,
62248,Saint-Marc-sur-Seine,85829,FR,
62249,Arnouville-lès-Mantes,85830,FR,
62250,Châtres-sur-Cher,85831,FR,
62251,Thourie,80832,FR,
62252,Saint-Thélo,85832,FR,
62253,Landéan,85834,FR,
62254,Lowdham,85837,UK,
62255,Messy,85838,FR,
62256,Martigny-le-Comte,85839,FR,
62257,Vieux-Viel,85840,FR,
62258,Mogwase,85842,ZA,
62259,Champagné-les-Marais,50897,FR,
62260,Gotland,43795,SE,
62261,Bernécourt,85845,FR,
62262,"Port Adelaide,South Australia",85849,AU,
62263,Rocca Sinibalda,75982,IT,
62264,Chéserex,85822,CH,
62265,Coinsins,85823,CH,
62266,Hollstadt,85871,DE,
62267,Bitsch VS,44990,CH,
62268,Miécourt,85783,CH,
62269,Mormont,18840,CH,
62270,Ituren,85900,ES,
62271,Okhtyrka,85962,UA,
62272,"Centre Hall,Pennsylvania",85958,US,
62273,"Bear Creek Village,Pennsylvania",85956,US,
62274,Antheor,14954,FR,
62275,Okaya,85904,JP,
62276,Montfort-le-Gesnois,50942,FR,
62277,Bwabwata National Park,85907,NA,
62278,San Vito (Taranto),85908,IT,
62279,Sipoo,58420,FI,
62280,Aleson,85913,ES,
62281,Iizuka,85915,JP,
62282,"Guadalupita,New Mexico",85916,US,
62283,Abira,85919,JP,
62284,"West Bend,Iowa",85833,US,
62285,Abiada,85921,ES,
62286,Carataunas,85922,ES,
62287,Ampuero,85923,ES,
62288,Falces,85924,ES,
62289,Oderitz,85925,ES,
62290,"Campania,Tasmania",85898,AU,
62291,Lizaso,85926,ES,
62292,Dung,85927,FR,
62293,Urbes,47738,FR,
62294,Vaux-en-Beaujolais,85928,FR,
62295,Hirel,48555,FR,
62296,Marigny-lès-Reullée,85930,FR,
62297,Anzy-le-Duc,85931,FR,
62298,Nueil-sur-Layon,50952,FR,
62299,Moigny-sur-École,85932,FR,
62300,Corpe,85933,FR,
62301,"Blackwood,Victoria",85903,AU,
62302,Crux-la-Ville,85934,FR,
62303,Apies,85935,ES,
62304,Sant Sadurni d'Osormort,85936,ES,
62305,Pedroche,85937,ES,
62306,Gata,47380,ES,
62307,"Upper Swan,Western Australia",85917,AU,
62308,Galdames,85938,ES,
62309,"Baneberry,Tennessee",85939,US,
62310,Landéleau,13576,FR,
62311,Viono,85940,ES,
62312,"Petersham,Massachusetts",85941,US,
62313,Novales,85942,ES,
62314,Roscanvel,13580,FR,
62315,La Roche-Vineuse,85867,FR,
62316,Salles-Arbuissonnas-en-Beaujolais,85943,FR,
62317,Albentosa,85944,ES,
62318,Coarraze,85945,FR,
62319,Juviles,85946,ES,
62320,Chavagne,85868,FR,
62321,Saint-Georges-de-Montaigu,33107,FR,
62322,Milizac,85869,FR,
62323,Dommartemont,85947,FR,
62324,Barbirey-sur-Ouche,85948,FR,
62325,Villanueva del Pardillo,85870,ES,
62326,Villanueva de Algaidas,85872,ES,
62327,"Rodia, Sicily",85873,IT,
62328,La Boissière-de-Montaigu,50909,FR,
62329,Benamaurel,85876,ES,
62330,Buera,85875,ES,
62331,Esnotz,85886,ES,
62332,Les Essards (Indre-et-Loire),85887,FR,
62333,Couemes-Vaucé,81042,FR,
62334,Navalsaz,85888,ES,
62335,Alhendín,85889,ES,
62336,Paris-l'Hopital,85890,FR,
62337,Vargas,85891,ES,
62338,El Rasillo de Cameros,85892,ES,
62339,Fuente Vaqueros,85893,ES,
62340,El Berrueco,47439,ES,
62341,Roncal,85894,ES,
62342,Villanueva de Cameros,85895,ES,
62343,San Rafael,85912,MX,
62344,Écublens,85953,CH,
62345,Great Guana Cay,22728,BS,
62346,Sonvilier,85966,CH,
62347,Les Geneveys-sur-Coffrane,85963,CH,
62348,"Camberwell,Victoria",85949,AU,
62349,"Franklin,Tasmania",85950,AU,
62350,"Kambalda,Western Australia",85967,AU,
62351,Contepec,85960,MX,
62352,Šid,85955,RS,
62353,Kladovo,85961,RS,
62354,Barajevo,85951,RS,
62355,Jakovo,85952,RS,
62356,Bremgarten,85965,CH,
62357,Tlaxco,85964,MX,
62358,Zsámbék,85969,HU,
62359,Andselv,63077,NO,
62360,Alvesta,57848,SE,
62361,"Clifton Forge,Virginia",85954,US,
62362,Sfakia,83423,GR,
62363,Le Morne-Rouge,85970,MQ,
62364,Leitza,47480,ES,
62365,Les Anses-d'Arlet,85971,MQ,
62366,Peltre,85972,FR,
62367,Espinoso de Compludo,85973,ES,
62368,Monasterio de Santes Creus,85974,ES,
62369,Årsta,55639,SE,
62370,Minamikyushu,85976,JP,
62371,La Caridad,85987,ES,
62372,San Miguel de Balansat,85983,ES,
62373,Požega,85957,RS,
62374,Oupia,49212,FR,
62375,Kras,29690,HR,
62376,Alceda,85981,ES,
62377,Velamazán,85982,ES,
62378,Bouchemaine,50849,FR,
62379,Azuelo,47469,ES,
62380,San Mateo de Gállego,85986,ES,
62381,Villaverde de Pontones,85988,ES,
62382,Charco del Pino,85989,ES,
62383,San Vicente de la Barquera,85990,ES,
62384,Bollullos Par del Condado,85991,ES,
62385,Santo Domingo,85978,NI,
62386,"Murdunna,Tasmania",85985,AU,
62387,"Idleyld Park,Oregon",85968,US,
62388,Libertad del Toachi,85980,EC,
62389,Valle Hermoso,85979,EC,
62390,San Juan City,86015,PH,
62391,Vega (Asturias),86005,ES,
62392,"Sanderston,South Australia",85994,AU,
62393,"Semaphore,South Australia",85995,AU,
62394,"Harrietville,Victoria",85996,AU,
62395,"Acheron,Victoria",86002,AU,
62396,Cónchar,85992,ES,
62397,Secadura,85993,ES,
62398,Bickenhill,52358,UK,
62399,Corbera,85997,ES,
62400,Colmenar de Oreja,85999,ES,
62401,Serdio,86000,ES,
62402,Paterna del Campo,86001,ES,
62403,Episkopi,86003,CY,
62404,Saint Feliu de Boada,86004,ES,
62405,Saint-Jean-d’Arvey,86007,FR,
62406,Pressigny (Haute-Marne),86008,FR,
62407,Shimojo,86009,JP,
62408,Eurajoki,86010,FI,
62409,Castro del Rio,86011,ES,
62410,Beas de Granada,86012,ES,
62411,Sérent,48596,FR,
62412,Varallo Sesia,83723,IT,
62413,Kigoma,86028,TZ,
62414,Owase,86018,JP,
62415,Taketoyo,86020,JP,
62416,Almáchar,19714,ES,
62417,Zambezi National Park,86026,ZW,
62418,Mabini,86013,PH,
62419,Mougas,58535,ES,
62420,Habikino,86030,JP,
62421,Sainte-Radégonde-des-Noyers,81402,FR,
62422,Dair al-Qamar,86023,LB,
62423,Nature's Valley,86029,ZA,
62424,Alfonso,84263,PH,
62425,Cachi,86022,CR,
62426,San Juan,86014,PH,
62427,Saragueta,86031,ES,
62428,Le Loroux Bottereau,86032,FR,
62429,Estollo,86033,ES,
62430,Cadalso de los Vidrios,86034,ES,
62431,Lanzarote,8766,ES,
62432,Boyer,86035,FR,
62433,"Flinders Chase,South Australia",86019,AU,
62434,Taal,86027,PH,
62435,Talisay (Batangas),86024,PH,
62436,Talisay City (Cebu),86025,PH,
62437,"Semaphore Park,South Australia",86040,AU,
62438,Roz Landrieux,7587,FR,
62439,La Couyere,86036,FR,
62440,La Cavada,86037,ES,
62441,Ayacata,86038,ES,
62442,Nagaokakyo,86047,JP,
62443,Bathurst,86039,ZA,
62444,Villodrigo,86048,ES,
62445,Saint-Bernard,86049,FR,
62446,Saint Lambert la Potherie,86051,FR,
62447,Maxéville,86052,FR,
62448,Les Molières,86054,FR,
62449,"Booleroo Centre,South Australia",86050,AU,
62450,"Armadale,Western Australia",86053,AU,
62451,Spånga,86043,SE,
62452,São Martinho,73055,PT,
62453,Artesa de Segre,86056,ES,
62454,Daoulas (Finistère),86058,FR,
62455,El Vilar d'Urtx,18658,ES,
62456,Adrigat,86059,ET,
62457,Hamer (Woreda),86060,ET,
62458,Jinka,86061,ET,
62459,Hawzen,86062,ET,
62460,Awassa (Hawassa),86063,ET,
62461,Harar,86064,ET,
62462,Arba Minch,86065,ET,
62463,Bussy-Saint-Martin,86066,FR,
62464,Manso (Korsika),86067,FR,
62465,Lake Turkana,86068,KE,
62466,"Cumberland,Indiana",86069,US,
62467,"Dayboro,Queensland",86057,AU,
62468,Makalali,27566,ZA,
62469,"Camp Sherman,Oregon",86074,US,
62470,"Mahomet,Illinois",86075,US,
62471,"Woodford,Virginia",86076,US,
62472,"Barnesville,Pennsylvania",86077,US,
62473,"Moundsville,West Virginia",86078,US,
62474,"Westmoreland,New York",86079,US,
62475,"Fort Hall,Idaho",86080,US,
62476,"Berne,Indiana",86081,US,
62477,"Low Moor,Virginia",86083,US,
62478,"Mount Hood,Oregon",86086,US,
62479,"North River,New York",86084,US,
62480,"Arco,Idaho",86070,US,
62481,Lassay-sur-Croisne,86071,FR,
62482,Saint-Thégonnec,86088,FR,
62483,Le Bourg-d'Iré,86090,FR,
62484,La Cropte,86091,FR,
62485,Magstatt-le-Bas,86092,FR,
62486,Roshchino,86073,RU,
62487,Zeerust,57111,ZA,
62488,Lailly-en-Val,86093,FR,
62489,Maksimikha,86085,RU,
62490,"Bungendore,New South Wales",86082,AU,
62491,"Gumly Gumly,New South Wales",86089,AU,
62492,Mauregard,86072,FR,
62493,Sanbona Wildlife Reserve,37777,ZA,
62494,Slapy nad Vltavou,24357,CZ,
62495,"La Union,New Mexico",56974,US,
62496,Bouillancourt-sous-Miannay,86087,FR,
62498,Phuoc Hai,86097,VN,
62499,Saint-Règle,86100,FR,
62500,Mbeya,86101,TZ,
62501,Neuillé,13431,FR,
62502,La Salvetat-sur-Agout,30369,FR,
62503,"Hillcrest,Queensland",86099,AU,
62504,Bréhémont,49239,FR,
62505,Alpera,86110,ES,
62506,Patnongon,86111,PH,
62507,"Alonnah,Tasmania",86109,AU,
62508,Triantaros,84953,GR,
62509,Raxó,86112,ES,
62510,Melizzano,53883,IT,
62511,Laouti,86108,GR,
62512,Steni,86102,GR,
62513,Wangen (bei Göppingen),86095,DE,
62514,Sinharaja Forest,86114,LK,
62515,"Glenville,North Carolina",86117,US,
62516,"Syracuse,Kansas",86118,US,
62517,Astillé,86119,FR,
62518,"Finn Rock,Oregon",86120,US,
62519,Craigavon,86121,UK,
62520,"Malakoff,Texas",86124,US,
62521,Sperados,86103,GR,
62522,Polomolo,86122,PH,
62523,Laives,48339,FR,
62524,"Orrville,Ohio",86123,US,
62525,Mareil-Marly,86125,FR,
62526,"Guernsey,Wyoming",86128,US,
62527,Libertad,86129,PH,
62529,Agios Romanos,86107,GR,
62530,Ormos Isternion,86106,GR,
62531,Pulpally,86146,IN,
62532,Charkhari,86143,IN,
62533,Agios Ioannis,80862,GR,
62534,Scheggia e Pascelupo,86149,IT,
62535,Rivignano Teor,86148,IT,
62536,Halfeti,86139,TR,
62537,Beit Mery,86141,LB,
62538,Karavostasi,86116,GR,
62539,Ersa,86130,FR,
62540,Sarrat,86132,PH,
62541,Grosrouvre,86133,FR,
62542,Vittefleur,50714,FR,
62543,Kœstlach,86134,FR,
62544,Dame Marie les Bois,86135,FR,
62545,Corgengoux,86136,FR,
62546,Ronda,86137,PH,
62547,Leynes,86140,FR,
62548,"Mandeville,Louisiana",86151,US,
62549,Lieurey,30487,FR,
62550,Chavin (Indre),86147,FR,
62551,"Newkirk,Oklahoma",86150,US,
62552,San Francisco,7271,ES,
62553,Sayalonga,30479,ES,
62554,"Aspermont,Texas",86145,US,
62555,Karen,66433,KE,
62556,"Jacksonport,Wisconsin",86144,US,
62557,La Motte-Ternant,48439,FR,
62558,Gjogv,86152,FO,
62559,Kongas,86153,FI,
62560,Moulineaux,86154,FR,
62561,Beaumont-Pied-de-Bœuf,86155,FR,
62562,Sumatra,86142,ID,
62563,Neiden,86156,FI,
62564,Prissac,85865,FR,
62565,Vignol,86157,FR,
62566,Torony,86158,HU,
62567,Hólmavík,86159,IS,
62568,Bagod,86160,HU,
62569,Chalifert,86161,FR,
62570,Bourgvilain,86162,FR,
62571,Rugney,85929,FR,
62572,Frontenaud,86163,FR,
62573,Oinville sous Auneau,86164,FR,
62574,Las Caletas,86166,ES,
62575,Grézillé,86170,FR,
62576,Fercé-sur-Sarthe,50903,FR,
62577,Bligny-lès-Beaune,48298,FR,
62578,Copdock,86169,UK,
62579,Santa María de Cayón,86171,ES,
62580,"Honing, Norfolk",86172,UK,
62581,Coddington,86174,UK,
62582,La Chapelle-des-Marais,18546,FR,
62583,Dommartin-sous-Amance,86175,FR,
62584,Villiers-sur-Orge,48983,FR,
62585,Lunugala,86176,LK,
62586,Llanglydwen,86177,UK,
62587,Clayhidon,86178,UK,
62588,Fteri,86179,GR,
62589,Poynings,86180,UK,
62590,Saint-Pierre-les-Bois,86181,FR,
62591,Little Witcombe,86173,UK,
62592,"Saratoga,CA",95070,US,
62593,Enzin,86182,TR,
62594,"St. George, Maine",86183,US,
62595,Jameston,86184,UK,
62596,Newborough,58442,UK,
62597,Saline,86185,UK,
62598,Voutyro,86186,GR,
62599,Mexborough,52483,UK,
62600,Heiton,20202,UK,
62601,Agios Nikolaos,86198,GR,
62602,Blomsterdalen,86199,NO,
62603,Lower Catesby,86200,UK,
62604,Miléai,86201,GR,
62605,Broadwell,86202,UK,
62606,Drivenik,62426,HR,
62607,Stara Baska,53129,HR,
62608,Jobompiche,86205,GT,
62609,Wetherden,86206,UK,
62610,"Sandgate,Queensland",86203,AU,
62611,Adenta,86207,GH,
62612,Loch Awe,314,UK,
62613,El Jobo,86196,CR,
62614,A dos Cunhados,63212,PT,
62615,Yichuan (Luoyang),86192,CN,
62616,Khopoli,86221,IN,
62617,Manteio Dodonis,86228,GR,
62618,Hukou (Linfen),86195,CN,
62619,Srungavarapukota,86217,IN,
62620,Dabhosa,86218,IN,
62621,Maletha,86220,IN,
62622,Lemithou,86204,CY,
62623,Sant Esteve Sesrovires,47341,ES,
62624,Pridvorje,86208,HR,
62625,Gostinjac,86209,HR,
62626,Rudine,86210,HR,
62627,"Wardle, Greater Manchester",86211,UK,
62628,Derviziana,86213,GR,
62629,Tuheljske Toplice,86219,HR,
62630,Morebattle,86223,UK,
62631,Crowborough,35328,UK,
62632,San Juan Chamelco,86224,GT,
62633,Loddiswell,86225,UK,
62634,"Beaver,Pennsylvania",86226,US,
62635,Tarkwa,86227,GH,
62636,"Warriors Mark Township,Pennsylvania",86229,US,
62637,Sveti Rok,86230,HR,
62638,Gemas,86231,MY,
62639,Kritinia,86232,GR,
62640,Chorto,86233,GR,
62641,Gospic,65329,HR,
62642,Empingham,52410,UK,
62643,Potirna,86235,HR,
62644,Amorgos,86236,GR,
62645,Waipara,86237,NZ,
62646,Jastrebarsko,83429,HR,
62647,Three Legged Cross,86239,UK,
62648,Incek,86215,TR,
62649,"Mi-Wuk,California",86240,US,
62650,"Sebastopol,Victoria",86238,AU,
62651,Radovis,86234,MK,
62652,Tunoshna,86222,RU,
62653,"White Stone,Virginia",86216,US,
62654,Caldecott,86241,UK,
62655,Akwidaa,86242,GH,
62656,Hreljin,86243,HR,
62657,Glyfa,53033,GR,
62658,Vryses,59353,GR,
62659,"Newchurch, Isle of Wight",86245,UK,
62660,Serifos,86246,GR,
62661,Mantamados,86247,GR,
62662,Emborios,86214,GR,
62663,"Brook, New Forest",86244,UK,
62664,Petit-Bourg,86249,GP,
62665,"Sweet Home,Oregon",86265,US,
62666,Jurdani,62175,HR,
62667,Watersfield,86256,UK,
62668,Aljmaš,86257,HR,
62669,Dormaa Ahenkro,86258,GH,
62670,Dispilio,86259,GR,
62671,Kenscoff,86260,HT,
62672,Kisnána,86261,HU,
62673,Rikia,86262,GR,
62674,Krasno Polje,86263,HR,
62675,El Estor,86264,GT,
62676,Velika Plana,86267,HR,
62677,Merichas,86269,GR,
62678,Eythorn,86270,UK,
62679,Dinnyés,62192,HU,
62680,Ordacsehi,62132,HU,
62681,Fehérvárcsurgó,86271,HU,
62682,Etyek,53314,HU,
62683,Paloznak,53307,HU,
62684,Princetown,86272,UK,
62685,"Gallatin,Missouri",86273,US,
62686,Tinos-Stadt  (Chora),86274,GR,
62687,Vieux Habitants,86275,GP,
62688,Trujillo,86276,HN,
62689,"Chaplin,Connecticut",86266,US,
62690,Petchburi,84903,TH,
62691,"Warrington Township, Bucks County",86250,US,
62692,Poulithra,86281,GR,
62693,Xorychti,86283,GR,
62694,Lydstep,52284,UK,
62695,Kinlochbervie,52182,UK,
62696,Ashton Hayes,86285,UK,
62697,Talsarnau,52307,UK,
62698,Westerdale,86286,UK,
62699,Theale,86287,UK,
62700,Béchar,86282,DZ,
62701,Berente,86288,HU,
62702,Arak,31950,IR,
62703,Bandar Abbas,31953,IR,
62704,Mazandaran,85529,IR,
62705,Boushehr,86293,IR,
62706,Guadeloupe,3626,GP,
62707,Méry-sur-Oise,86268,FR,
62708,Kardiani,86294,GR,
62709,Kokstad,86284,NO,
62710,Kalamoti,52980,GR,
62711,Sabóia,65761,PT,
62712,Le Poët-Laval,51954,FR,
62713,Hermon,86279,AM,
62714,Gouyave,86280,GD,
62715,Longpont,86277,FR,
62716,Ardres,50523,FR,
62717,Orahovica,80256,HR,
62718,Tunstall,35340,UK,
62719,"Swansea,New South Wales",86295,AU,
62720,Kulcs,86296,HU,
62721,Athamanio,86297,GR,
62722,Fylingthorpe,86298,UK,
62723,Wentnor,86299,UK,
62724,Kranidi,86302,GR,
62725,Pétervására,86303,HU,
62726,Teglas,86306,HU,
62727,Kolthare,86307,IN,
62728,Pont-de-Vaux,26498,FR,
62729,Grand Cay (Bahamas),86305,BS,
62730,Szarvaskö,86278,HU,
62731,Lillo,86301,ES,
62732,Acklins,86304,BS,
62733,"Prinos, Thasos",86300,GR,
62734,Seatons Village,73305,AG,
62735,Pyrgi,86308,GR,
62736,Lókút,86309,HU,
62737,Koumaria,86311,GR,
62738,Iztapa,86312,GT,
62739,Saubion,37292,FR,
62740,Vallam,86314,IN,
62741,Dheerpura,86315,IN,
62742,Waknaghat,86316,IN,
62743,Balatonöszöd,15552,HU,
62744,Osbourn,86310,AG,
62745,"Fairfield,Alabama",86313,US,
62746,Island Harbour,86325,AI,
62747,Saint-Evroult-Notre-Dame-du-Bois,86317,FR,
62748,Abádszalók,53230,HU,
62749,Arka,86322,HU,
62750,Konnathady,86323,IN,
62751,Tyrnyauz,86332,RU,
62752,Alsopetény,86334,HU,
62753,Tahitótfalu,53318,HU,
62754,Túristvándi,86335,HU,
62755,Bükkszék,86336,HU,
62756,Paota,86333,IN,
62757,Simaság,86337,HU,
62758,Mátranovák,86338,HU,
62759,Drumgoff Bridge,86339,IE,
62760,Buzsák,82019,HU,
62761,Shannonbridge,86340,IE,
62762,Mende,86341,HU,
62763,Abaújszántó,86342,HU,
62764,Bíldudalur,86343,IS,
62765,Szécsény-Benczúrfalva,86344,HU,
62766,Balatonbereny,13989,HU,
62767,Dunaföldvár,86346,HU,
62768,Grdak,86347,HR,
62769,Porva,86348,HU,
62770,Zomba,86349,HU,
62771,Nagyvázsony,77288,HU,
62772,Dunapataj,86350,HU,
62773,Nyúl,86351,HU,
62774,Sandy Ground,86318,AI,
62775,Menites,86324,GR,
62776,Lanarce,5700,FR,
62777,Tychero,86358,GR,
62778,Öriszentpéter,84569,HU,
62779,Kilmore,86359,IE,
62780,Kovágószolos,86360,HU,
62781,Poroszló,83832,HU,
62782,Kisapostag,86361,HU,
62783,Velem,86362,HU,
62784,Paradohuta,31113,HU,
62785,Csaszartoltes,86363,HU,
62786,Tiszadob,86364,HU,
62787,Kakucs,86366,HU,
62788,Korosszakal,86367,HU,
62789,Ninemilehouse,86368,IE,
62790,Kismaros,82975,HU,
62791,Palotás,86370,HU,
62792,Somogyvár,80954,HU,
62793,Szomolya,86369,HU,
62794,Tornaszentandrás,86372,HU,
62795,Jásd,86373,HU,
62796,Szigetszentmárton,86371,HU,
62797,Letenye,86374,HU,
62798,Sirumalai,86375,IN,
62799,Kaba,86376,HU,
62800,Culdaff,86378,IE,
62801,Athoor,86377,IN,
62802,Enying,86379,HU,
62803,Somogyapáti,86380,HU,
62804,Tunyogmatolcs,86381,HU,
62805,Szár,86382,HU,
62806,Závod,86383,HU,
62807,Apostag,86385,HU,
62808,Sajógalgóc,86384,HU,
62809,Sangkulirang,86386,ID,
62810,Kétegyháza,86387,HU,
62811,Galbally,86388,IE,
62812,Alsótold,86389,HU,
62814,Malin Head,86390,IE,
62815,Bakonycsernye,86393,HU,
62816,Ócsárd,86392,HU,
62817,Nagyharsány,86345,HU,
62818,Murrisk,86394,IE,
62819,Carney,86395,IE,
62820,Nyírmeggyes,86396,HU,
62821,Bódvarákó,86397,HU,
62822,Nagybörzsöny,86398,HU,
62823,Majs,86399,HU,
62824,Killygordon,86400,IE,
62825,Duncannon,86401,IE,
62826,Dormánd,86402,HU,
62827,Csabdi,86403,HU,
62828,Sirok,86404,HU,
62829,Pilisvörösvár,86405,HU,
62830,Csokonyavisonta,80896,HU,
62831,Cered,86407,HU,
62832,Magyarszombatfa,86406,HU,
62833,Kisújszállás,86408,HU,
62834,Custines,49986,FR,
62835,Chettikulam,86409,IN,
62836,Birdhill,86410,IE,
62837,Castelli,29486,IT,
62838,Balatonszabadi,62184,HU,
62839,Kisoroszi,86411,HU,
62840,Gelénes,86412,HU,
62841,Vasvár,86413,HU,
62842,Parád,86416,HU,
62843,Matty,86417,HU,
62844,Partry,86418,IE,
62845,Szabadkígyós,86419,HU,
62846,Gyongyossolymos,86420,HU,
62847,Monosbel,86421,HU,
62848,Ebes,86423,HU,
62849,Fuzer,86424,HU,
62850,Dunakeszi,86425,HU,
62851,Csongrád,86426,HU,
62852,Dagshai,86427,IN,
62853,Pilisszentkereszt,86428,HU,
62854,Fülöpszállás,86429,HU,
62855,Bakonyjákó,86431,HU,
62856,Dorog,86432,HU,
62857,Pákozd,86433,HU,
62858,Szigliget,22913,HU,
62859,Saint-Pierre-sur-Dives,19576,FR,
62860,Solt,86434,HU,
62861,Garabonc,86435,HU,
62862,Hartian,86436,HU,
62863,Corgao,86437,IN,
62864,Röszke,86438,HU,
62865,Doboz,86439,HU,
62866,Doboz,86440,HU,
62867,Báránd,86441,HU,
62868,Egyházasgerge,86443,HU,
62869,Borgáta,86442,HU,
62870,Farád,86444,HU,
62871,Kiszombor,86445,HU,
62872,Conty,86446,FR,
62873,Vértesacsa,86447,HU,
62874,"Wantirna,Victoria",86414,AU,
62875,"Cheltenham,Victoria",86430,AU,
62876,Copacabana,86452,AR,
62877,Yusufeli,86422,TR,
62878,Qerret,86469,AL,
62879,Salvagnac,50409,FR,
62880,Saint-Symphorien-sur-Coise,52061,FR,
62881,Brézolles,86448,FR,
62882,Rosières-près-Troyes,86449,FR,
62883,Sainte-Néomaye,86450,FR,
62884,Champs-Romain,47769,FR,
62885,Maklar,86453,HU,
62886,Romhány,86365,HU,
62887,Saint-Médard-la-Rochette,49832,FR,
62888,Bakonyság,86454,HU,
62889,Bükkösd,86456,HU,
62890,Bohl,86455,HU,
62891,Aughris,86457,IE,
62892,Bátonyterenye,86458,HU,
62893,Damdama,86459,IN,
62894,Izsák,86460,HU,
62895,Csebény,86461,HU,
62896,Bittangala,86462,IN,
62897,Karnu,86463,IN,
62898,Szurdokpüspöki,86464,HU,
62899,Kapuvar,53253,HU,
62900,Dunshaughlin,86465,IE,
62901,Balatonudvari,62186,HU,
62902,Szihalom,30312,HU,
62903,Dörgicse,86467,HU,
62904,Ein Ya'akov,86468,IL,
62905,Fino Mornasco,86471,IT,
62906,Dongo,24243,IT,
62907,Tovena,86472,IT,
62908,Szatymaz,86473,HU,
62909,Avegno,53464,IT,
62910,Edolo,86474,IT,
62911,Santa Maria Albiano,86475,IT,
62912,Fiumicello,34742,IT,
62913,Zsennye,86476,HU,
62914,Novate Milanese,53962,IT,
62915,Pap,86478,HU,
62916,Tokorcs,86479,HU,
62917,Fót,86480,HU,
62918,Sukoro,15544,HU,
62919,Fasano del Garda,53716,IT,
62920,Koxhas,86470,AL,
62921,Balatonakali,44174,HU,
62922,Palitana,86415,IN,
62923,"Khandala, Satara",86466,IN,
62924,Jambughoda,86477,IN,
62925,George Hill,86326,AI,
62926,Kaszó,86481,HU,
62927,Antalaha,31554,MG,
62928,Tiszabábolna,64953,HU,
62929,Ceglédbercel,86483,HU,
62930,Nagybaracska,86484,HU,
62931,San Giuseppe Vesuviano,86485,IT,
62932,Pulukan,86486,ID,
62933,Monasterace marina,86487,IT,
62934,Capriate San Gervasio,86488,IT,
62935,Albino,86489,IT,
62936,Felitto,86490,IT,
62937,Rovetta,86492,IT,
62938,Lucardo,53843,IT,
62939,"Clinton,New York",86493,US,
62940,Corbie,51786,FR,
62941,San Mauro la Bruca,54171,IT,
62942,Sulawesi,55997,ID,
62943,Rieux-Minervois,86494,FR,
62944,Marthon,83368,FR,
62945,Poil,48459,FR,
62946,Arles-sur-Tech,49308,FR,
62947,Bodrogkeresztúr,86495,HU,
62948,Beaumes-de-Venise,51557,FR,
62949,Monticchiello,49664,IT,
62950,Tass,86496,HU,
62951,Precenicco,86497,IT,
62952,Trevignano,86498,IT,
62953,Þórshöfn,86499,IS,
62954,Tiszagyenda,86500,HU,
62955,Passirano,86501,IT,
62956,Bükkszentmárton,86502,HU,
62957,Villa Bartolomea,86507,IT,
62958,Forgaria nel Friuli,86509,IT,
62959,Carlino,86510,IT,
62960,Sovizzo,86511,IT,
62961,Megliadino San Vitale,86512,IT,
62962,Bagnaria Arsa,86513,IT,
62963,Le Tignet,9561,FR,
62964,Bagdogra,25451,IN,
62965,Sohagpur,86514,IN,
62966,Carrick,86515,IE,
62967,Bianco,19246,IT,
62968,Ceggia,53632,IT,
62969,Campotosto,86516,IT,
62970,Carovilli,86517,IT,
62971,Cassiglio,86518,IT,
62972,Sala Consilina,86519,IT,
62973,Piliscsaba,86520,HU,
62974,Cigognola,86521,IT,
62975,Capovalle,86522,IT,
62976,Caccuri,27836,IT,
62977,Pontelongo,86523,IT,
